Farm_ID,Year,State,Crop_Type,Season,Area_Planted_Hectares,Avg_Temperature_C,Total_Rainfall_mm,Humidity_Percent,Soil_pH,Nitrogen_Content_ppm,Phosphorus_Content_ppm,Potassium_Content_ppm,Organic_Matter_Percent,Soil_Quality_Score,Fertilizer_Used_kg_per_hectare,Fertilizer_Type,Pesticide_Used_kg_per_hectare,Irrigation_Type,Irrigation_Frequency_per_month,Seed_Variety,Yield_per_Hectare_tons,Total_Yield_tons
IND_TAM_0920,2021,Tamil Nadu,Groundnut,Kharif,5.74,36.8,967.1,77.2,8.0,37.2,30.4,157.8,1.6,8.8,82.1,Urea,14.3,Tube well,25,High Yielding Variety,0.58,3.33
IND_KAR_0921,2023,Karnataka,Sunflower,Rabi,5.35,24.8,1387.4,84.1,7.6,41.1,23.4,79.5,2.9,5.7,126.8,Organic,2.3,Canal,10,Traditional,0.3,1.6
IND_HAR_0922,2022,Haryana,Wheat,Rabi,14.42,26.0,656.5,61.8,7.0,41.8,14.6,184.8,2.6,7.5,120.9,Urea,5.0,Drip,25,Traditional,2.12,30.57
IND_GUJ_0923,2023,Gujarat,Groundnut,Kharif,1.93,27.6,756.8,64.7,7.1,40.5,16.5,166.3,3.2,8.7,95.8,Urea,3.3,Rain-fed,0,High Yielding Variety,0.95,1.83
IND_TAM_0924,2018,Tamil Nadu,Maize,Kharif,1.06,28.1,1122.0,90.0,8.4,35.2,26.9,92.7,4.8,6.4,115.2,Mixed,0.0,Canal,25,High Yielding Variety,1.41,1.49
IND_HAR_0925,2019,Haryana,Wheat,Rabi,3.57,34.7,663.1,61.0,6.7,22.1,13.6,157.9,1.8,7.1,146.5,NPK,21.0,Rain-fed,0,Hybrid,1.46,5.21
IND_BIH_0926,2023,Bihar,Sugarcane,Annual,1.17,29.7,1009.2,56.5,8.0,37.6,27.3,139.0,3.9,7.4,81.2,NPK,18.9,Rain-fed,0,Hybrid,26.5,31.0
IND_KAR_0927,2019,Karnataka,Maize,Kharif,1.52,28.8,1029.8,70.0,8.5,31.0,39.4,162.9,3.6,7.2,118.0,Organic,6.7,Sprinkler,15,Hybrid,1.22,1.85
IND_KAR_0928,2018,Karnataka,Cotton,Kharif,4.22,28.0,1385.2,87.1,5.0,41.1,25.7,190.1,2.7,7.2,159.4,DAP,15.5,Sprinkler,26,Hybrid,0.27,1.14
IND_GUJ_0929,2019,Gujarat,Groundnut,Kharif,3.53,21.9,855.6,76.8,5.3,26.7,31.7,188.2,3.2,6.9,84.7,Organic,5.0,Rain-fed,0,Desi,0.41,1.45
IND_TAM_0930,2023,Tamil Nadu,Coconut,Annual,1.74,39.5,1204.6,75.8,6.5,45.1,15.7,146.6,1.5,5.2,120.3,Urea,1.4,Canal,22,Hybrid,5.77,10.04
IND_BIH_0931,2018,Bihar,Potato,Rabi,0.5,20.3,1261.0,52.0,6.2,23.5,12.1,140.0,4.4,7.7,167.3,Urea,10.5,Sprinkler,20,Desi,13.44,6.72
IND_AND_0932,2023,Andhra Pradesh,Chillies,Kharif,0.5,38.6,756.6,70.4,8.5,52.8,16.2,132.4,2.0,6.5,70.7,Organic,10.1,Canal,24,Traditional,0.45,0.22
IND_AND_0933,2022,Andhra Pradesh,Chillies,Kharif,4.21,30.6,1093.3,80.0,5.7,53.6,24.1,176.2,2.2,8.0,165.1,NPK,7.5,Rain-fed,0,Traditional,0.66,2.78
IND_PUN_0934,2023,Punjab,Barley,Rabi,8.18,26.8,736.9,65.9,5.7,39.5,14.1,120.4,4.2,7.9,79.9,NPK,6.2,Tube well,25,Desi,0.47,3.84
IND_MAD_0935,2020,Madhya Pradesh,Rice,Kharif,5.87,36.6,964.2,53.0,6.7,41.4,11.8,235.6,3.5,7.1,89.1,Mixed,7.4,Drip,27,Hybrid,1.12,6.57
IND_GUJ_0936,2022,Gujarat,Cotton,Kharif,6.91,22.0,774.4,47.7,7.3,34.8,19.1,146.2,2.7,8.4,144.4,Urea,10.1,Drip,35,Hybrid,0.2,1.38
IND_PUN_0937,2019,Punjab,Maize,Kharif,9.2,29.8,642.0,43.4,6.4,31.9,15.2,193.2,2.9,10.0,136.6,Urea,9.2,Drip,28,High Yielding Variety,5.19,47.75
IND_KAR_0938,2018,Karnataka,Sugarcane,Annual,4.64,28.6,812.5,74.4,7.9,32.7,11.7,150.3,1.9,4.7,149.1,Mixed,10.9,Canal,22,Traditional,30.63,142.12
IND_BIH_0939,2019,Bihar,Maize,Kharif,5.61,28.7,1100.5,53.3,6.9,24.9,19.4,128.6,1.3,7.1,74.5,NPK,9.2,Rain-fed,0,Hybrid,0.69,3.87
IND_MAH_0940,2023,Maharashtra,Sugarcane,Annual,5.22,31.8,972.5,44.5,8.5,53.9,20.2,196.3,2.4,5.0,89.6,Mixed,16.6,Tube well,11,Traditional,20.14,105.13
IND_RAJ_0941,2021,Rajasthan,Bajra,Kharif,3.0,21.3,223.3,60.3,7.3,28.3,8.6,157.5,3.7,7.8,87.6,Urea,1.7,Sprinkler,28,High Yielding Variety,0.31,0.93
IND_PUN_0942,2021,Punjab,Rice,Kharif,14.27,30.9,707.6,68.9,7.6,36.4,25.3,130.9,1.7,9.1,169.5,Mixed,2.4,Canal,19,Desi,2.37,33.82
IND_GUJ_0943,2020,Gujarat,Rice,Kharif,6.36,32.4,350.0,60.0,6.7,27.6,23.5,93.9,1.6,7.4,119.1,Organic,9.7,Sprinkler,29,Desi,1.32,8.4
IND_UTT_0944,2021,Uttar Pradesh,Rice,Kharif,3.21,21.9,1013.0,67.7,6.7,35.9,19.1,186.2,1.8,4.8,111.5,DAP,10.3,Tube well,24,High Yielding Variety,1.28,4.11
IND_TAM_0945,2022,Tamil Nadu,Sugarcane,Annual,5.46,30.8,1035.9,78.5,7.0,47.3,16.9,151.0,3.1,5.9,144.9,Urea,16.2,Canal,21,High Yielding Variety,55.57,303.41
IND_KAR_0946,2022,Karnataka,Rice,Kharif,0.74,26.6,996.5,77.7,7.6,55.1,18.4,164.3,2.1,6.6,59.0,NPK,7.0,Drip,24,Traditional,1.33,0.98
IND_MAH_0947,2019,Maharashtra,Sugarcane,Annual,3.6,20.6,894.2,53.8,6.9,36.0,20.3,176.6,2.7,6.8,112.8,Urea,4.4,Rain-fed,0,Desi,18.16,65.38
IND_MAH_0948,2019,Maharashtra,Rice,Kharif,7.06,27.7,495.3,56.1,7.0,31.0,22.2,90.1,3.6,8.0,70.3,Urea,0.0,Rain-fed,0,Desi,0.61,4.31
IND_HAR_0949,2018,Haryana,Wheat,Rabi,7.03,22.1,545.7,85.8,6.6,34.4,22.0,104.0,2.7,7.1,75.8,NPK,9.3,Drip,33,Desi,3.0,21.09
IND_AND_0950,2019,Andhra Pradesh,Cotton,Kharif,4.68,40.3,505.1,79.6,6.8,43.6,22.5,154.7,2.3,6.7,123.0,DAP,20.2,Sprinkler,29,Desi,0.21,0.98
IND_BIH_0951,2021,Bihar,Sugarcane,Annual,1.78,31.5,1234.2,51.7,6.8,45.9,17.0,159.1,3.4,6.9,94.4,Organic,16.3,Sprinkler,25,High Yielding Variety,72.25,128.6
IND_BIH_0952,2019,Bihar,Rice,Kharif,4.58,36.9,1056.8,67.9,7.6,59.2,20.4,170.2,1.6,6.6,72.0,Mixed,14.4,Rain-fed,0,Traditional,0.38,1.74
IND_MAD_0953,2019,Madhya Pradesh,Wheat,Rabi,2.2,25.2,695.4,35.0,8.4,39.8,13.3,187.3,2.8,7.3,71.9,Mixed,3.0,Rain-fed,0,High Yielding Variety,0.78,1.72
IND_GUJ_0954,2022,Gujarat,Rice,Kharif,3.09,22.6,405.5,60.8,8.5,39.6,5.0,159.2,1.6,6.2,87.5,Mixed,4.7,Rain-fed,0,High Yielding Variety,0.47,1.45
IND_UTT_0955,2019,Uttar Pradesh,Maize,Kharif,3.41,30.7,913.1,45.9,6.0,31.6,5.0,139.5,3.3,8.4,123.1,Organic,12.4,Sprinkler,17,Traditional,2.23,7.6
IND_RAJ_0956,2020,Rajasthan,Wheat,Rabi,6.42,40.8,193.9,54.8,5.9,30.1,12.4,165.8,1.9,6.7,153.5,Organic,7.5,Sprinkler,15,Traditional,0.63,4.04
IND_MAH_0957,2022,Maharashtra,Cotton,Kharif,5.35,28.8,413.9,41.2,7.2,37.2,24.9,148.8,2.5,6.7,95.5,Urea,11.9,Tube well,13,Traditional,0.2,1.07
IND_UTT_0958,2023,Uttar Pradesh,Potato,Rabi,4.69,18.7,910.2,66.2,6.5,42.7,21.7,129.1,3.2,8.2,166.3,Urea,12.8,Drip,20,High Yielding Variety,21.24,99.62
IND_MAH_0959,2019,Maharashtra,Soybean,Kharif,0.74,32.7,638.4,84.5,7.6,20.9,19.0,147.2,3.8,6.3,109.5,Urea,0.0,Drip,23,Desi,0.69,0.51
IND_PUN_0960,2021,Punjab,Rice,Kharif,3.72,22.1,785.5,59.0,7.9,55.1,22.0,172.9,3.1,9.4,101.5,Urea,13.4,Sprinkler,18,Traditional,2.2,8.18
IND_KAR_0961,2018,Karnataka,Ragi,Kharif,5.17,33.7,774.8,69.7,6.0,54.1,19.9,159.9,2.3,5.4,95.8,Urea,9.1,Sprinkler,35,Hybrid,0.85,4.39
IND_MAH_0962,2019,Maharashtra,Cotton,Kharif,3.32,37.0,454.1,63.5,6.9,41.0,31.9,174.7,3.4,7.6,59.9,NPK,2.8,Rain-fed,0,Hybrid,0.16,0.53
IND_RAJ_0963,2023,Rajasthan,Wheat,Rabi,2.98,16.7,571.8,64.4,8.5,43.7,30.1,153.3,2.2,6.7,87.8,DAP,15.8,Tube well,19,Hybrid,1.94,5.78
IND_GUJ_0964,2021,Gujarat,Sugarcane,Annual,4.04,28.7,638.5,65.9,6.0,34.9,17.5,173.2,3.0,9.0,95.9,DAP,11.5,Sprinkler,34,Traditional,44.56,180.02
IND_PUN_0965,2020,Punjab,Sugarcane,Annual,1.46,32.7,419.7,50.8,7.1,48.3,23.7,109.1,2.7,10.0,124.4,Mixed,6.4,Sprinkler,26,Hybrid,63.35,92.49
IND_GUJ_0966,2023,Gujarat,Groundnut,Kharif,4.53,38.3,420.3,56.7,7.8,37.0,23.9,123.4,2.1,8.5,116.8,Organic,9.4,Canal,17,High Yielding Variety,0.78,3.53
IND_BIH_0967,2023,Bihar,Wheat,Rabi,4.8,36.6,1213.7,53.9,8.3,28.7,35.7,161.0,2.0,8.0,104.7,Mixed,10.2,Drip,28,Hybrid,1.21,5.81
IND_GUJ_0968,2023,Gujarat,Jowar,Kharif,3.15,36.1,470.8,48.4,6.2,39.4,32.8,137.7,3.4,8.7,152.6,Organic,6.4,Rain-fed,0,Traditional,0.43,1.35
IND_MAH_0969,2020,Maharashtra,Soybean,Kharif,0.5,26.4,949.1,57.4,7.8,23.6,20.8,174.8,2.3,7.4,103.4,Urea,11.5,Drip,15,Hybrid,1.2,0.6
IND_RAJ_0970,2023,Rajasthan,Wheat,Rabi,3.11,32.9,476.1,53.1,7.1,34.1,20.6,238.4,3.1,4.4,98.3,Urea,0.0,Sprinkler,27,High Yielding Variety,0.94,2.92
IND_GUJ_0971,2023,Gujarat,Rice,Kharif,0.5,32.5,442.8,51.3,7.2,38.6,19.2,101.2,3.2,9.7,136.4,Organic,5.9,Sprinkler,34,Traditional,1.06,0.53
IND_UTT_0972,2018,Uttar Pradesh,Peas,Rabi,1.18,34.6,983.1,62.6,7.9,43.5,24.1,127.0,2.9,6.5,120.7,Urea,9.7,Drip,21,Desi,0.38,0.45
IND_WES_0973,2023,West Bengal,Mustard,Rabi,0.5,30.0,1778.1,78.9,7.9,42.1,30.4,111.9,1.7,7.8,33.6,DAP,14.2,Rain-fed,0,Traditional,0.25,0.12
IND_HAR_0974,2023,Haryana,Mustard,Rabi,6.27,24.2,359.3,60.5,7.3,41.7,18.6,183.0,3.2,7.3,173.4,NPK,1.2,Sprinkler,26,High Yielding Variety,1.4,8.78
IND_TAM_0975,2022,Tamil Nadu,Coconut,Annual,4.93,38.4,1162.2,69.2,6.4,34.1,18.7,130.7,4.6,6.2,160.2,NPK,6.0,Tube well,20,High Yielding Variety,4.72,23.27
IND_RAJ_0976,2022,Rajasthan,Barley,Rabi,3.21,38.9,469.4,75.6,8.5,38.0,14.7,165.9,2.6,7.9,68.1,Urea,19.8,Tube well,10,Hybrid,0.87,2.79
IND_UTT_0977,2022,Uttar Pradesh,Rice,Kharif,0.5,19.0,1046.6,52.9,7.9,49.1,9.8,175.0,1.2,7.4,164.5,Mixed,5.2,Drip,21,High Yielding Variety,1.57,0.78
IND_RAJ_0978,2018,Rajasthan,Mustard,Rabi,3.29,38.9,246.2,51.1,6.5,10.7,21.4,144.4,1.8,7.0,161.1,NPK,6.9,Rain-fed,0,High Yielding Variety,0.31,1.02
IND_AND_0979,2020,Andhra Pradesh,Sunflower,Rabi,3.55,32.3,896.1,65.4,7.8,44.2,18.9,171.2,3.0,5.6,106.7,Mixed,4.9,Sprinkler,30,Traditional,0.25,0.89
IND_PUN_0980,2018,Punjab,Barley,Rabi,2.78,17.2,412.7,71.3,8.5,46.7,30.2,137.9,2.3,7.3,145.8,NPK,9.1,Sprinkler,32,Desi,2.21,6.14
IND_PUN_0981,2018,Punjab,Cotton,Kharif,13.18,20.3,484.0,64.0,7.8,47.5,24.4,216.4,4.1,8.7,86.5,Urea,1.5,Canal,15,Desi,0.24,3.16
IND_WES_0982,2020,West Bengal,Potato,Rabi,4.51,29.1,1762.1,84.3,7.0,42.5,26.6,80.7,2.5,8.9,131.0,Organic,2.0,Canal,8,Desi,4.72,21.29
IND_PUN_0983,2020,Punjab,Cotton,Kharif,6.54,26.3,438.4,59.3,7.7,43.0,5.0,104.0,2.6,8.9,139.6,Urea,10.4,Sprinkler,22,Traditional,0.4,2.62
IND_KAR_0984,2018,Karnataka,Cotton,Kharif,2.34,22.3,789.6,69.2,7.9,24.0,26.8,157.3,2.8,6.2,65.8,Urea,4.8,Rain-fed,0,Desi,0.11,0.26
IND_MAD_0985,2018,Madhya Pradesh,Wheat,Rabi,0.5,34.7,1090.6,58.0,6.8,35.6,15.6,155.2,4.0,8.5,140.8,Organic,5.5,Rain-fed,0,High Yielding Variety,1.0,0.5
IND_KAR_0986,2018,Karnataka,Groundnut,Kharif,0.5,33.9,856.5,80.9,7.8,38.5,18.4,168.8,2.0,6.0,122.5,Organic,8.9,Rain-fed,0,High Yielding Variety,0.25,0.12
IND_PUN_0987,2018,Punjab,Sugarcane,Annual,9.82,27.4,598.4,67.7,6.6,30.7,16.8,147.3,2.5,6.5,98.1,NPK,7.5,Canal,25,High Yielding Variety,51.72,507.89
IND_AND_0988,2019,Andhra Pradesh,Sugarcane,Annual,7.4,25.4,1065.9,85.7,6.5,26.7,18.7,212.5,2.7,5.7,100.0,Organic,11.8,Rain-fed,0,High Yielding Variety,39.96,295.7
IND_AND_0989,2022,Andhra Pradesh,Sugarcane,Annual,2.6,33.1,717.9,80.5,8.0,25.0,13.3,84.7,4.1,6.4,129.6,Organic,11.0,Drip,35,High Yielding Variety,49.06,127.56
IND_GUJ_0990,2018,Gujarat,Groundnut,Kharif,2.69,34.1,336.4,72.8,7.0,23.5,7.7,107.3,3.5,7.0,95.7,Mixed,4.4,Canal,14,Hybrid,0.57,1.53
IND_MAH_0991,2023,Maharashtra,Wheat,Rabi,2.52,32.6,892.6,57.3,5.8,38.9,13.8,141.3,3.0,6.9,129.2,Urea,11.4,Tube well,15,Hybrid,1.1,2.77
IND_PUN_0992,2022,Punjab,Sugarcane,Annual,5.41,20.1,556.8,51.5,8.5,25.5,10.5,161.2,2.7,8.0,176.4,NPK,10.7,Rain-fed,0,Traditional,21.81,117.99
IND_RAJ_0993,2019,Rajasthan,Cotton,Kharif,2.15,26.0,546.2,55.0,5.6,34.4,7.7,226.4,2.0,6.6,130.3,Urea,6.6,Drip,24,Traditional,0.23,0.49
IND_GUJ_0994,2018,Gujarat,Groundnut,Kharif,3.84,22.5,332.1,75.3,7.9,52.7,11.6,161.1,2.9,7.8,175.0,DAP,6.9,Canal,21,Traditional,0.63,2.42
IND_WES_0995,2018,West Bengal,Jute,Kharif,4.07,25.4,1258.4,60.8,6.4,47.7,11.5,145.2,3.0,9.4,119.6,Mixed,12.7,Sprinkler,29,Traditional,2.38,9.69
IND_RAJ_0996,2020,Rajasthan,Maize,Kharif,3.25,24.7,314.5,61.1,6.7,46.0,26.0,143.5,1.9,7.4,79.3,Urea,4.2,Tube well,11,Desi,0.74,2.4
IND_TAM_0997,2023,Tamil Nadu,Rice,Kharif,2.72,25.4,1047.3,84.4,5.8,41.6,13.8,154.1,2.5,8.1,113.7,DAP,7.7,Tube well,22,Hybrid,2.86,7.78
IND_TAM_0998,2023,Tamil Nadu,Millets,Kharif,7.21,31.9,1253.8,75.0,6.7,23.6,15.6,123.0,3.3,5.8,173.3,NPK,11.8,Sprinkler,20,High Yielding Variety,0.51,3.68
IND_PUN_0999,2022,Punjab,Wheat,Rabi,8.0,32.1,635.2,54.4,6.6,16.6,25.6,161.4,1.9,7.3,85.6,Mixed,4.4,Drip,29,Hybrid,1.86,14.88
IND_KAR_1000,2019,Karnataka,Rice,Kharif,2.47,34.1,715.4,69.8,6.5,32.3,21.3,138.9,3.7,7.6,56.4,DAP,10.6,Tube well,15,Traditional,0.88,2.17
IND_KAR_1001,2019,Karnataka,Maize,Kharif,2.13,22.2,1303.5,63.0,7.2,34.9,11.0,99.2,2.7,6.7,103.3,Urea,7.6,Tube well,16,High Yielding Variety,0.96,2.04
IND_MAD_1002,2020,Madhya Pradesh,Wheat,Rabi,2.13,24.1,1126.6,43.3,6.8,22.2,22.1,161.2,1.5,8.2,75.5,Organic,15.8,Rain-fed,0,Traditional,0.73,1.55
IND_WES_1003,2023,West Bengal,Potato,Rabi,0.51,24.0,1848.2,65.9,7.1,54.4,14.4,152.1,3.9,8.1,55.7,DAP,10.5,Sprinkler,17,High Yielding Variety,7.85,4.0
IND_UTT_1004,2022,Uttar Pradesh,Barley,Rabi,5.81,28.9,892.5,74.7,6.5,35.2,26.0,177.4,3.2,9.0,115.1,DAP,6.2,Drip,25,Desi,0.67,3.89
IND_PUN_1005,2022,Punjab,Barley,Rabi,11.43,32.8,657.5,63.7,5.4,38.7,21.7,208.4,1.6,10.0,123.0,Urea,10.4,Tube well,18,Hybrid,1.46,16.69
IND_MAD_1006,2022,Madhya Pradesh,Maize,Kharif,4.12,35.9,1143.0,55.2,7.2,26.4,19.6,68.2,3.1,7.2,106.6,DAP,9.1,Rain-fed,0,Desi,0.34,1.4
IND_BIH_1007,2023,Bihar,Sugarcane,Annual,6.86,22.0,1220.6,59.0,7.2,51.6,28.3,179.9,3.2,7.2,62.0,Mixed,7.0,Tube well,24,Desi,34.32,235.44
IND_KAR_1008,2019,Karnataka,Ragi,Kharif,5.1,31.8,1038.4,84.6,6.8,13.5,31.1,197.6,1.7,8.8,135.3,Organic,8.8,Drip,31,Desi,1.23,6.27
IND_TAM_1009,2023,Tamil Nadu,Groundnut,Kharif,5.69,37.6,1180.9,80.2,6.8,34.3,12.8,138.3,2.5,6.3,125.5,DAP,6.4,Rain-fed,0,High Yielding Variety,0.38,2.16
IND_WES_1010,2019,West Bengal,Mustard,Rabi,0.5,34.5,1900.4,74.1,7.3,31.3,18.6,94.5,3.1,8.6,139.7,Mixed,13.2,Drip,28,Desi,0.49,0.24
IND_UTT_1011,2020,Uttar Pradesh,Maize,Kharif,3.96,23.6,957.2,61.6,6.4,54.0,5.0,145.1,3.7,7.4,103.8,Organic,8.6,Tube well,10,Traditional,1.31,5.19
IND_GUJ_1012,2021,Gujarat,Cotton,Kharif,3.06,37.1,497.0,74.2,7.1,18.4,15.8,143.6,3.2,6.2,89.2,Organic,10.6,Drip,28,Desi,0.21,0.64
IND_AND_1013,2020,Andhra Pradesh,Sugarcane,Annual,1.76,33.1,816.9,64.3,7.0,45.4,19.0,180.4,2.9,7.4,115.5,DAP,0.8,Canal,13,Desi,44.1,77.62
IND_MAH_1014,2018,Maharashtra,Soybean,Kharif,1.12,38.9,489.9,46.4,7.0,23.5,19.6,174.1,3.6,8.2,107.8,Urea,8.2,Canal,16,Hybrid,0.57,0.64
IND_HAR_1015,2022,Haryana,Wheat,Rabi,0.97,27.7,503.9,65.7,6.8,32.8,13.8,128.0,4.6,9.1,58.0,NPK,15.5,Tube well,18,Traditional,2.8,2.72
IND_BIH_1016,2020,Bihar,Jute,Kharif,2.44,28.6,1493.9,79.7,6.5,36.8,16.6,99.8,4.6,6.2,128.8,Urea,0.0,Tube well,25,Traditional,1.59,3.88
IND_MAH_1017,2021,Maharashtra,Soybean,Kharif,3.84,26.2,1127.6,51.8,8.2,51.3,15.3,152.7,2.9,7.9,120.6,Organic,9.0,Rain-fed,0,High Yielding Variety,0.62,2.38
IND_MAD_1018,2021,Madhya Pradesh,Rice,Kharif,3.23,33.2,1058.8,67.0,7.9,33.2,22.6,112.0,3.8,4.0,116.5,Mixed,13.7,Tube well,23,Hybrid,0.69,2.23
IND_RAJ_1019,2023,Rajasthan,Jowar,Kharif,3.8,44.4,512.1,53.2,6.9,46.4,21.6,78.8,2.0,8.0,138.0,Urea,16.7,Rain-fed,0,Traditional,0.51,1.94
IND_KAR_1020,2023,Karnataka,Sunflower,Rabi,2.32,28.5,1083.5,67.3,6.6,8.0,32.9,205.8,2.0,6.7,123.8,NPK,3.2,Sprinkler,29,High Yielding Variety,0.34,0.79
IND_UTT_1021,2020,Uttar Pradesh,Rice,Kharif,2.58,19.0,1197.7,56.8,6.9,37.7,31.4,139.4,2.9,8.4,142.2,Organic,4.9,Rain-fed,0,High Yielding Variety,1.76,4.54
IND_MAD_1022,2019,Madhya Pradesh,Sugarcane,Annual,4.1,34.4,802.5,74.3,6.5,37.3,25.1,130.9,3.2,7.5,61.3,NPK,10.3,Sprinkler,32,Traditional,19.48,79.87
IND_RAJ_1023,2019,Rajasthan,Wheat,Rabi,4.88,39.2,358.7,53.3,7.6,22.0,11.9,129.0,3.1,7.2,86.3,Organic,2.2,Drip,33,Desi,0.99,4.83
IND_WES_1024,2022,West Bengal,Maize,Kharif,2.64,28.5,1724.9,89.5,6.1,16.1,11.0,191.6,4.2,6.9,101.6,Mixed,2.2,Sprinkler,18,Traditional,0.8,2.11
IND_TAM_1025,2018,Tamil Nadu,Cotton,Kharif,4.44,25.5,921.8,76.8,7.2,18.2,33.1,132.4,3.2,5.4,112.4,Urea,9.5,Tube well,9,Desi,0.2,0.89
IND_UTT_1026,2020,Uttar Pradesh,Potato,Rabi,3.31,21.7,982.2,62.0,7.3,37.8,20.6,105.4,1.7,4.8,152.7,Organic,12.1,Drip,31,High Yielding Variety,10.71,35.45
IND_PUN_1027,2019,Punjab,Wheat,Rabi,9.23,22.2,406.4,38.7,6.3,37.0,21.1,142.2,3.1,8.2,124.8,Urea,4.8,Sprinkler,27,Hybrid,4.71,43.47
IND_UTT_1028,2023,Uttar Pradesh,Potato,Rabi,2.14,25.2,756.3,56.5,8.1,34.5,18.5,106.3,3.4,6.7,116.0,NPK,15.4,Tube well,12,Hybrid,8.86,18.96
IND_AND_1029,2021,Andhra Pradesh,Chillies,Kharif,0.5,25.6,621.2,60.8,7.1,20.4,25.2,151.5,2.9,6.5,189.7,Mixed,22.2,Drip,33,Hybrid,1.74,0.87
IND_BIH_1030,2019,Bihar,Maize,Kharif,3.71,20.7,1336.1,51.7,6.2,21.4,23.2,131.8,0.7,8.1,118.5,Organic,14.7,Tube well,22,High Yielding Variety,1.56,5.79
IND_RAJ_1031,2020,Rajasthan,Maize,Kharif,0.5,41.4,553.2,37.7,6.6,27.5,27.5,149.7,3.7,5.2,158.6,Organic,11.6,Rain-fed,0,Desi,0.38,0.19
IND_TAM_1032,2020,Tamil Nadu,Rice,Kharif,5.65,39.5,1105.7,68.1,8.3,20.8,26.7,178.7,2.0,9.5,129.3,Organic,11.3,Sprinkler,26,Traditional,1.48,8.36
IND_RAJ_1033,2021,Rajasthan,Cotton,Kharif,7.24,23.7,472.0,47.8,6.6,44.5,28.2,105.5,3.7,8.1,82.5,DAP,16.0,Sprinkler,29,Desi,0.13,0.94
IND_BIH_1034,2023,Bihar,Sugarcane,Annual,1.75,22.8,1346.3,62.6,7.4,32.8,26.7,142.0,3.0,9.0,151.6,DAP,11.9,Rain-fed,0,Hybrid,39.92,69.86
IND_MAH_1035,2020,Maharashtra,Bajra,Kharif,4.05,24.5,454.8,51.2,6.0,34.1,12.8,177.7,3.5,4.9,86.9,Organic,0.7,Canal,14,Desi,0.3,1.21
IND_GUJ_1036,2018,Gujarat,Wheat,Rabi,3.91,21.8,497.0,73.0,5.1,49.8,15.6,147.3,2.4,9.3,70.8,Organic,8.1,Rain-fed,0,Traditional,2.39,9.34
IND_TAM_1037,2022,Tamil Nadu,Sugarcane,Annual,0.5,26.5,1016.3,67.6,6.5,30.8,25.2,138.0,3.7,5.9,69.9,Organic,17.6,Canal,10,Desi,31.98,15.99
IND_KAR_1038,2021,Karnataka,Maize,Kharif,0.5,29.7,880.6,72.3,7.0,33.1,28.1,143.7,4.7,7.2,162.5,NPK,12.0,Drip,18,Hybrid,1.82,0.91
IND_MAD_1039,2021,Madhya Pradesh,Sugarcane,Annual,1.83,22.3,1072.3,63.3,7.3,49.8,36.6,179.9,4.3,6.5,148.1,Organic,14.7,Tube well,22,Hybrid,37.72,69.03
IND_MAH_1040,2018,Maharashtra,Rice,Kharif,2.03,28.2,929.3,46.6,8.5,49.4,23.5,148.4,2.4,7.5,183.2,Mixed,9.2,Tube well,17,High Yielding Variety,3.93,7.98
IND_BIH_1041,2023,Bihar,Rice,Kharif,1.2,22.9,1191.5,59.8,7.1,40.0,24.2,226.0,3.2,9.0,122.6,DAP,16.4,Rain-fed,0,Traditional,2.25,2.7
IND_TAM_1042,2023,Tamil Nadu,Sugarcane,Annual,4.06,39.9,949.4,67.1,6.7,38.4,23.7,174.4,3.2,7.1,94.6,Mixed,10.0,Tube well,22,High Yielding Variety,52.72,214.04
IND_MAD_1043,2021,Madhya Pradesh,Wheat,Rabi,5.04,27.0,1109.2,65.3,6.7,26.0,19.0,135.2,3.8,6.7,87.9,Urea,17.7,Rain-fed,0,Desi,0.45,2.27
IND_RAJ_1044,2019,Rajasthan,Mustard,Rabi,3.31,20.4,432.1,72.4,7.8,53.7,14.6,153.5,2.8,7.1,61.8,DAP,8.6,Rain-fed,0,Traditional,0.32,1.06
IND_WES_1045,2018,West Bengal,Wheat,Rabi,3.72,25.0,1238.1,58.0,5.5,44.8,15.6,115.4,3.8,8.2,154.9,DAP,7.2,Rain-fed,0,Traditional,1.68,6.25
IND_MAD_1046,2018,Madhya Pradesh,Rice,Kharif,1.79,29.8,1040.0,43.5,7.6,38.8,11.6,117.7,2.8,7.7,21.2,DAP,13.3,Rain-fed,0,Hybrid,0.98,1.75
IND_PUN_1047,2020,Punjab,Wheat,Rabi,2.67,31.9,597.3,69.4,7.6,35.0,18.8,166.9,2.5,7.2,144.4,Organic,7.3,Tube well,14,Desi,1.9,5.07
IND_HAR_1048,2020,Haryana,Wheat,Rabi,12.36,27.3,352.1,54.0,7.6,39.2,27.2,129.7,2.4,9.0,130.1,Urea,3.5,Canal,20,Traditional,2.51,31.02
IND_AND_1049,2018,Andhra Pradesh,Cotton,Kharif,0.5,42.0,949.3,81.3,6.1,57.6,7.6,190.3,2.7,6.9,127.4,Urea,11.2,Drip,35,Traditional,0.17,0.08
IND_HAR_1050,2020,Haryana,Mustard,Rabi,4.74,21.9,552.0,54.2,8.5,23.4,29.2,129.5,3.2,8.8,165.2,NPK,7.0,Sprinkler,18,Hybrid,1.73,8.2
IND_HAR_1051,2023,Haryana,Sugarcane,Annual,5.64,33.0,369.4,62.3,7.4,21.5,17.7,155.7,2.5,10.0,86.5,NPK,13.9,Rain-fed,0,Hybrid,38.18,215.34
